,bank,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
4496,CIBC,so easy and helpful,5,0,8.56.6,2025-01-16 09:29:01,,
4497,CIBC,Great,4,0,8.56.6,2025-01-16 09:28:44,,
4498,CIBC,"Excellent customer service & lot of benefits, thank u so much",5,1,8.56.6,2025-01-16 09:23:36,,
4499,CIBC,it's great,5,0,8.56.6,2025-01-16 09:23:10,,
4500,CIBC,Never had problems with the app.,5,0,8.56.6,2025-01-16 09:18:56,,
4501,CIBC,Cibc banking app is fantastic ease of use easy to move money help with finances its great,5,1,8.56.6,2025-01-16 09:02:14,,
4502,CIBC,Very friendly user app,5,0,8.56.6,2025-01-16 08:45:50,,
4503,CIBC,Super easy to use. No ads. Just banking. Everything under your fingertips.,5,2,8.56.6,2025-01-16 08:37:45,,
4504,CIBC,Works perfectly most of the time. Love it!,5,1,8.56.6,2025-01-16 08:30:11,,
4505,CIBC,Love it!,5,0,8.56.6,2025-01-16 08:28:55,,
4506,CIBC,Very easy to work on,5,1,8.56.6,2025-01-16 08:26:11,,
4507,CIBC,Great,4,0,8.56.6,2025-01-16 08:18:05,,
4508,CIBC,Not a problem I have experienced.,5,0,8.56.6,2025-01-16 08:16:55,,
4509,CIBC,Excellent,5,0,8.56.6,2025-01-16 08:15:21,,
4510,CIBC,Easy to use,5,0,8.56.6,2025-01-16 08:12:42,,
4511,CIBC,App works smooth.,5,0,8.56.6,2025-01-16 08:10:52,,
4512,CIBC,Perfect,5,0,8.56.6,2025-01-16 08:06:32,,
4513,CIBC,"Pretty good banking app, I use it for most of my banking needs and it hasn't let me down yet. Easy format and simple to use.",4,2,8.56.6,2025-01-16 08:06:00,,
4515,CIBC,Top notch,5,0,8.56.6,2025-01-16 07:58:47,,
4516,CIBC,So needed being elderly,5,0,8.56.6,2025-01-16 07:54:37,,
4517,CIBC,User friendly. I have used it for several years,5,0,8.56.6,2025-01-16 07:53:46,,
4518,CIBC,The app at this time is fairly easy to understand. The interface is easy.,5,1,8.56.6,2025-01-16 07:49:17,,
4519,CIBC,Not bad,5,0,8.56.6,2025-01-16 07:47:02,,
4521,CIBC,I opened youth accounts for all my kids. It's makes depositing money to their account so easy.,5,0,8.56.6,2025-01-16 07:45:35,,
4523,CIBC,Great app.,5,0,8.56.6,2025-01-16 07:35:09,,
4524,CIBC,Easy way to manage your money,5,0,8.56.6,2025-01-16 07:23:02,,
4525,CIBC,Very accurate,4,0,8.56.6,2025-01-16 07:08:19,,
4526,CIBC,Runs better than my other banking apps!,5,0,8.54.5,2025-01-16 07:03:55,,
4527,CIBC,Pretty Good,5,0,8.56.6,2025-01-16 06:57:25,,
4528,CIBC,Great app and easy to use,5,0,8.56.6,2025-01-16 06:55:29,,
4529,CIBC,Good 👍,5,0,8.56.6,2025-01-16 06:37:54,,
4530,CIBC,friendly user,5,0,8.56.6,2025-01-16 06:34:21,,
4531,CIBC,I'm a simple person. This app does everything right. Thank you.,5,1,8.56.6,2025-01-16 06:23:28,,
4532,CIBC,Stable and easy to navigate,5,0,8.56.6,2025-01-16 06:13:05,,
4533,CIBC,easy to navigate,5,1,8.56.6,2025-01-16 06:12:03,,
4535,CIBC,Good app. Very easy to us and more complete than other banking institutions.,5,0,8.56.6,2025-01-16 05:59:58,,
4536,CIBC,"I like the app but I would prefer, when paying credit cards, that on the payment screen, the app automatically shows you the remaining minimum amount to pay for the month instead of the full amount.",4,2,8.56.6,2025-01-16 05:49:39,,
4537,CIBC,Good,5,0,8.56.6,2025-01-16 05:37:48,,
4538,CIBC,It's wonderful app.,5,0,8.56.6,2025-01-16 05:13:45,,
4539,CIBC,never had a problem.,4,0,8.56.6,2025-01-16 05:10:06,,
4540,CIBC,Works Great.,5,0,8.56.6,2025-01-16 05:07:43,,
4541,CIBC,It's great,5,0,8.56.6,2025-01-16 05:01:17,,
4542,CIBC,Works just fine,5,0,8.50.2,2025-01-16 04:38:37,,
4543,CIBC,Easy to use.,5,0,8.56.6,2025-01-16 04:30:09,,
4544,CIBC,Very easy to navigate.,5,1,8.56.6,2025-01-16 04:18:36,,
4545,CIBC,Stable and ease of use,5,0,8.56.6,2025-01-16 04:13:38,,
4546,CIBC,Love my bank app,5,0,8.56.6,2025-01-16 03:36:47,,
4547,CIBC,It's always easy and convenient!,5,1,8.56.6,2025-01-16 03:35:32,,
4548,CIBC,It's great,5,0,8.56.6,2025-01-16 02:19:02,,
4549,CIBC,Excellent Cibc,5,0,8.56.6,2025-01-16 01:56:28,,
4550,CIBC,I'm so glad I switched to CIBC,5,0,8.56.6,2025-01-16 01:37:26,,
4551,CIBC,"Very easy to use, fast & reliable app",5,1,8.56.6,2025-01-16 01:36:58,,
4552,CIBC,"Great App, really easy to use. And it has many features which I like. One example is Insights. It gives you a snapshot of you finacial activity. I highly recomend CIBC App.",5,0,8.54.4,2025-01-16 01:35:27,,
4553,CIBC,1 love it very efficient,5,0,8.56.6,2025-01-16 01:22:57,,
4555,CIBC,Has worked so far,5,0,8.56.6,2025-01-16 00:20:01,,
4556,CIBC,Great,5,0,8.38.3,2025-01-16 00:05:09,,
4557,CIBC,"Awesome, timely, and accurate in service.",5,1,8.56.6,2025-01-16 00:01:31,,
4558,CIBC,The app was great and fast transactions,5,1,8.56.6,2025-01-15 23:56:49,,
4559,CIBC,Easy to use,5,0,8.56.6,2025-01-15 23:49:10,,
4560,CIBC,Works Perfect I love CIBC Mobile app,5,0,8.56.6,2025-01-15 23:43:52,,
4561,CIBC,Very intuitive and easy to use.,5,1,8.56.6,2025-01-15 23:36:04,,
4562,CIBC,"I found the new structure of the CIBC app intuitively appealing. It is easy to navigate from all my accounts, charge cards, investments. There are easy choices for transfers among CIBC accounts as well as pay bills.",5,3,8.56.6,2025-01-15 23:33:17,,
4563,CIBC,Easy to use and very convenient 👌,5,1,8.56.6,2025-01-15 23:30:19,,
4564,CIBC,Good enough App for daily banking needs,5,0,8.56.6,2025-01-15 23:28:58,,
4565,CIBC,Cool,5,0,8.56.6,2025-01-15 23:19:26,,
4566,CIBC,Amazing app,5,0,8.56.6,2025-01-15 23:12:30,,
4567,CIBC,Never a problem😊,5,0,8.56.6,2025-01-15 23:06:10,,
4568,CIBC,Good,5,0,8.56.6,2025-01-15 22:45:55,,
4569,CIBC,Easy to use,4,0,8.56.6,2025-01-15 22:45:02,,
4570,CIBC,Easy to use,5,0,8.56.6,2025-01-15 22:33:46,,
4572,CIBC,GOLD V8SA,5,0,8.49.7,2025-01-15 22:25:31,,
4573,CIBC,Friendly app.,5,0,8.56.6,2025-01-15 22:24:45,,
4574,CIBC,Smooth and functional,5,0,8.56.6,2025-01-15 22:19:53,,
4575,CIBC,This is a fantastic app and makes my life so much easier.,5,1,8.56.6,2025-01-15 22:13:54,,
4576,CIBC,Very reliable,5,0,8.56.6,2025-01-15 22:03:27,,
4577,CIBC,Best banking app to me. I don't know about you.,5,1,8.56.6,2025-01-15 21:58:13,,
4578,CIBC,Great 👍,5,0,8.56.6,2025-01-15 21:58:01,,
4579,CIBC,Usually works great,5,0,8.56.6,2025-01-15 21:46:43,,
4581,CIBC,Always works well.,5,0,8.56.6,2025-01-15 21:33:17,,
4582,CIBC,Works incredibly well on my android and does everything I want,5,1,8.56.6,2025-01-15 21:31:58,,
4583,CIBC,User friendly and nice app,5,1,8.56.6,2025-01-15 21:30:33,,
4584,CIBC,Easy to use,5,0,8.56.6,2025-01-15 21:24:57,,
4585,CIBC,Very very good,5,0,8.56.6,2025-01-15 21:22:16,,
4586,CIBC,Easy to use and top notch service. Help is always readily available,5,1,8.56.6,2025-01-15 21:20:52,,
4587,CIBC,It was easy from the beginning. Thanks.,5,0,8.56.6,2025-01-15 21:11:24,,
4589,CIBC,It always signs me out and never allows me to send money. It's really annoying. I'm an android user.,1,0,8.56.6,2025-01-15 21:00:15,,
4590,CIBC,"Very useful,easy for using and clear",5,0,8.56.6,2025-01-15 20:45:51,,
4591,CIBC,It's easy to use and is very convenient for my everyday Banking needs.,5,1,8.56.6,2025-01-15 20:41:03,,
4593,CIBC,Navigation is easy and has clear instructions to use. User friendly interface.,5,1,8.56.6,2025-01-15 20:36:34,,
4594,CIBC,"Very convenient,easy and fast",5,0,8.56.6,2025-01-15 20:35:29,,
4595,CIBC,Good app,5,0,8.56.6,2025-01-15 20:33:48,,
4596,CIBC,No 1 bank of canada,5,0,8.56.6,2025-01-15 20:30:00,,
4597,CIBC,"Company listens to consumer input and creates a product that delights. The app is fast, efficient and useful",5,1,8.54.5,2025-01-15 20:21:51,,
4598,CIBC,Excellent,5,0,8.56.6,2025-01-15 20:17:18,,
4599,CIBC,"Easy, safe and trusted ,for last 10 years",5,1,8.56.6,2025-01-15 20:12:26,,
4600,CIBC,Useful and helpful. Love it.,5,0,8.56.6,2025-01-15 20:05:11,,
4602,CIBC,all good,5,0,8.56.6,2025-01-15 19:44:44,,
4604,CIBC,The service generally is amazing,5,0,8.56.6,2025-01-15 19:32:20,,
4605,CIBC,Everything is good.,5,0,8.56.6,2025-01-15 19:31:43,,
4606,CIBC,Convenient and fast. Works good for what it's ment for.,5,1,8.56.6,2025-01-15 19:29:31,,
4607,CIBC,Easy and quick to use,5,1,8.56.6,2025-01-15 19:22:06,,
4608,CIBC,"The CIBC app is great. It does what I need conveniently. I can keep track of everything and download my statements easily. I get e-mail notifications, too. I have zero technical problems with it. I can even check my credit score for free.",5,2,8.56.6,2025-01-15 19:21:07,,
4609,CIBC,"Great app, good security and TFA assurance of it.",5,0,8.56.6,2025-01-15 19:19:59,,
4610,CIBC,"Many years ago I switched to CIBC for their online banking and fast bill payment, no regrets.",5,1,8.56.6,2025-01-15 19:18:49,,
4611,CIBC,Excellence communication,5,0,8.56.6,2025-01-15 19:18:24,,
4612,CIBC,excellent,5,0,8.56.6,2025-01-15 19:18:09,,
4613,CIBC,Best bank app,5,0,8.56.5,2025-01-15 19:16:36,,
4614,CIBC,Great App!,5,0,8.56.6,2025-01-15 19:13:53,,
4615,CIBC,Try to test monobank by Universal Bank to find very interesting features.,4,0,8.56.6,2025-01-15 19:13:36,,
4616,CIBC,Maybe one of the best bank apps in here,5,0,8.56.6,2025-01-15 19:10:20,,
4617,CIBC,Nice app,5,0,8.56.6,2025-01-15 19:05:04,,
4618,CIBC,Everything you need is in this app,5,0,8.56.6,2025-01-15 19:00:42,,
4619,CIBC,Very good,5,0,8.56.5,2025-01-15 18:59:34,,
4620,CIBC,Easy to work in every transactions.,5,0,8.56.5,2025-01-15 18:54:51,,
4621,CIBC,Quick convenience everything at a glance,5,0,8.56.6,2025-01-15 18:52:49,,
4622,CIBC,It's great.,5,0,8.54.5,2025-01-15 18:52:38,,
4623,CIBC,Very useful,5,0,8.56.6,2025-01-15 18:50:59,,
4624,CIBC,Great!,5,0,8.56.6,2025-01-15 18:50:40,,
4625,CIBC,Great,5,0,8.56.6,2025-01-15 18:47:35,,
4627,CIBC,Easy to use. Reliable,5,0,8.56.6,2025-01-15 18:31:52,,
4628,CIBC,Nice,5,0,8.56.6,2025-01-15 18:30:06,,
4629,CIBC,"It works great, I love it....",5,0,8.56.6,2025-01-15 18:27:07,,
4630,CIBC,"Easy to use, does what I need it to.",5,0,8.56.6,2025-01-15 18:07:30,,
4631,CIBC,"Most of the times the cibc app works perfectly, but some odd time once in awhile, the app doesn't load properly, I have to log out and log in again.",4,2,8.56.6,2025-01-15 18:00:02,,
4632,CIBC,"Deleting alerts is a niusance, but this app works well for me on the whole.",4,1,8.56.6,2025-01-15 17:59:54,,
4633,CIBC,It's fast.,5,0,8.56.6,2025-01-15 17:59:42,,
4635,CIBC,Very nice 👌,5,0,8.56.6,2025-01-15 17:51:24,,
4636,CIBC,haha banking,5,0,8.56.6,2025-01-15 17:50:31,,
4637,CIBC,Makes for easy banking.,5,0,8.56.6,2025-01-15 17:45:40,,
4638,CIBC,5 star for me but 1 thing i notice they will automatically give your cash back. its that normal?,5,0,8.56.6,2025-01-15 17:39:02,,
4639,CIBC,Great app does everything i need.,5,0,8.56.6,2025-01-15 17:28:56,,
4640,CIBC,Easy to use and it gets updated from time to time !,5,0,8.56.6,2025-01-15 17:26:53,,
4641,CIBC,Easy to navigate and use!,5,1,8.56.6,2025-01-15 17:26:22,,
4642,CIBC,It's a good one 👍,5,0,8.56.6,2025-01-15 17:22:57,,
4643,CIBC,Excellent,5,0,8.56.6,2025-01-15 17:20:18,,
4644,CIBC,never had an issue. I have been using it for a long time.,5,1,8.56.6,2025-01-15 17:20:15,,
4645,CIBC,Easy &efficient,5,0,8.55.2,2025-01-15 17:19:00,,
4646,CIBC,Better,4,0,8.56.6,2025-01-15 17:18:33,,
4647,CIBC,Great,5,0,8.56.6,2025-01-15 17:18:24,,
4648,CIBC,There more possibility with this bank app than others. Very reliable.,5,1,8.56.6,2025-01-15 17:15:27,,
4649,CIBC,It is good and easy to use. Meet all my banking needs,5,1,8.56.6,2025-01-15 17:13:55,,
4650,CIBC,"It's so user friendly, better than any bank app.",5,1,8.56.6,2025-01-15 17:13:07,,
4651,CIBC,Fast and easy to use!,5,1,8.56.6,2025-01-15 17:10:33,,
4652,CIBC,Very Good 😊,5,0,8.56.6,2025-01-15 16:55:53,,
4654,CIBC,it's very good and it's simple to use I like it,5,1,8.56.6,2025-01-15 16:54:37,,
4655,CIBC,Very good and easy to use to get your Banking information. Banking done at your fingertips,5,1,8.56.6,2025-01-15 16:45:10,,
4656,CIBC,"Works great, haven't had any major issues at all.",5,0,8.56.6,2025-01-15 16:43:45,,
4657,CIBC,It's all so much easier than standing at the bank in a long lineup,5,0,8.56.6,2025-01-15 16:43:37,,
4658,CIBC,"I love it as someone with a disability this is very clean, very clear-cut, very easy to operate it's eazu to use I never have difficulty. Of course you have to learn where some things are, but it's never complicated. It's my favorite banking app",5,3,8.56.6,2025-01-15 16:43:07,,
4659,CIBC,CIBC is the best bank with easy and advisable rates,5,0,8.56.6,2025-01-15 16:39:56,,
4660,CIBC,Quick to use and user freindly,5,0,8.54.5,2025-01-15 16:36:43,,
4661,CIBC,Cool,5,0,8.56.6,2025-01-15 16:35:54,,
4662,CIBC,Very nice and fast service .thanks.,5,0,8.56.6,2025-01-15 16:33:58,,
4663,CIBC,"This app is fantastic , transactions are done with ease. I rate it 10/10",5,1,8.56.6,2025-01-15 16:26:42,,
4664,CIBC,Great,5,0,8.56.6,2025-01-15 16:25:08,,
4665,CIBC,The CIBC app is very user friendly,5,0,8.56.6,2025-01-15 16:13:13,,
4666,CIBC,Nice,5,0,8.54.5,2025-01-15 15:54:09,,
4667,CIBC,Easy to use and great features,5,1,8.56.6,2025-01-15 15:51:30,,
4668,CIBC,Excellent and easy to navigate.,5,1,8.56.6,2025-01-15 15:47:23,,
4669,CIBC,"Easy to navigate, love it.",5,1,8.56.6,2025-01-15 15:46:31,,
4670,CIBC,"Always been great,and very helpful.",5,0,8.56.5,2025-01-15 15:41:54,,
4671,CIBC,works well for me,5,0,8.56.6,2025-01-15 15:41:36,,
4673,CIBC,The best banking in Canada💪🏻,5,0,8.56.6,2025-01-15 15:38:11,,
4674,CIBC,Best app for sure!,5,0,8.56.6,2025-01-15 15:37:27,,
4675,CIBC,Good!,5,0,8.56.6,2025-01-15 15:37:05,,
4677,CIBC,Good and easy to use it especially that one time send it dope u don't have to save all of people ur sending too of which is very sensible congrats 🎉,5,0,8.56.6,2025-01-15 15:30:46,,
4678,CIBC,Works fine,4,0,8.56.6,2025-01-15 15:29:54,,
4679,CIBC,Easy to use.,5,0,8.56.6,2025-01-15 15:29:15,,
4681,CIBC,Works perfectly well,5,0,8.56.6,2025-01-15 15:24:52,,
4682,CIBC,Alhamdulillah,4,0,8.56.6,2025-01-15 15:24:22,,
4683,CIBC,Very user friendly,5,0,8.56.6,2025-01-15 15:15:15,,
4684,CIBC,Totally better than RBC FOR SURRREEEEE,5,0,8.56.6,2025-01-15 15:14:54,,
4685,CIBC,I basically use this app 20 times a day dealing with my business. Performs perfectly. PERFECTLY!,5,1,8.56.6,2025-01-15 15:13:34,,
4686,CIBC,"Easy, fast, and convenient",5,1,8.56.6,2025-01-15 15:08:43,,
4687,CIBC,Great..,5,0,8.56.6,2025-01-15 15:07:47,,
4688,CIBC,Works well.,5,0,8.56.6,2025-01-15 14:57:29,,
4689,CIBC,Very good,4,0,8.56.6,2025-01-15 14:50:27,,
4690,CIBC,Love my cibc mobile app,5,0,8.56.6,2025-01-15 14:50:06,,
4691,CIBC,It's an awesome app and very helpful.,5,1,8.56.6,2025-01-15 14:38:18,,
4692,CIBC,I love this app. It makes my life easier.,5,0,8.56.6,2025-01-15 14:35:15,,
4693,CIBC,Very helpful,5,0,8.56.6,2025-01-15 14:33:36,,
4694,CIBC,Great apps,5,0,8.56.6,2025-01-15 14:33:35,,
4695,CIBC,"Great CIBC service, easy to use app. and very secure! 5 stars!",5,0,8.54.4,2025-01-15 14:26:28,,
4696,CIBC,Easy to understand. Been using it for along time now years.,5,1,8.56.6,2025-01-15 14:20:26,,
4697,CIBC,"App has always been good, never any issues.",5,0,8.56.6,2025-01-15 14:13:19,,
4698,CIBC,Tops,5,0,8.56.6,2025-01-15 14:08:58,,
4699,CIBC,Bank App become a way better now. Pleasured to use.,5,2,8.55.2,2025-01-15 13:44:26,,
4700,CIBC,Does not work anymore.,1,0,8.56.6,2025-01-15 09:05:53,,
4701,CIBC,App keeps shutting down. I've cleared cache and data. I've uninstalled and reinstalled. Shut down my phone and still it just flashes and shuts down and says this app has a bug. Wait for the developer to create a fix...well it's been days. Not sure what to do,1,4,8.56.6,2025-01-15 08:48:02,,
4702,CIBC,"The newer update has made the app pretty hard to find or navigate to where you need to go. They removed the standard menu interface and now you have to scroll around a bunch, and find options hidden under other buttons. It's a pain. Also, please stop peatering us with offers that when we decline, if asks us again. Why not just make the ""special offers"" also ways available from a menu option (except you have no proper menu anymore)",2,77,8.56.6,2025-01-14 20:43:07,,
4703,CIBC,A nightmare,1,0,1.2-Prod[origin/release/CIBC1.3_PCF2.1_WebWrapper],2025-01-14 18:08:41,,
4704,CIBC,This app is incredibly misleading. The credit card balance numbers do not add up. The balance plus pending balance should equal the difference between the credit limit and the available credit. Yet transactions do not show out or are even reflected at times. What kind of a banking app can't even present you with a straightforward balance?,1,74,8.56.6,2025-01-14 02:54:59,,
4705,CIBC,You should Bank with almost anyone else,1,0,8.56.6,2025-01-13 23:21:21,,
4706,CIBC,It is okay,3,0,1.2-Prod[origin/release/CIBC1.3_PCF2.1_WebWrapper],2025-01-13 21:31:26,,
4707,CIBC,Why does your app name say 'Banking' instead of CIBC Banking or just CIBC? Don't you think there are other banks in the world? It is just stupid and difficult to search.,2,0,8.56.6,2025-01-13 17:41:08,,
4708,CIBC,Deposit for my credit card is not added or not showing in app trying to call but there is nothing instead of computer . very bad experience with CIBC,1,2,8.56.6,2025-01-13 15:56:45,,
4709,CIBC,"This is the worst bank I have ever dealt with. They caused my credit score to be lowered several times without any explanation despite my continuous communication with them. In addition, they do not answer phone calls at all. I used to stay on hold for two hours without any response. I do not advise anyone to deal with them. I personally have dealt with many banks and I prefer them all. C'est la pire banque avec laquelle j'ai eu affaire. Ils ont fait baisser mon score de crédit à plusieurs fois",1,3,8.56.6,2025-01-13 15:34:00,,
4711,CIBC,Easy access to all your financial and banking needs. The convenience of the app beats telephone banking in many situations.,5,0,8.41.3,2025-01-12 20:46:49,,
4712,CIBC,worst experience whenever I need it,1,0,8.56.6,2025-01-12 12:32:06,,
4713,CIBC,Wont load,1,0,8.54.5,2025-01-11 19:39:42,,
4714,CIBC,Sucks,1,1,8.55.2,2025-01-11 18:12:32,,
4715,CIBC,I think there is someone at every company whose job it is to fix what isn't broken....to change everything after you just get used to it. I have had to call customer service numerous times to get walked through changes! Chat is a farce... They keep you going in circles and never have a solution! I simply hate the new app.,1,3,8.56.6,2025-01-11 18:06:50,,
4716,CIBC,Never opens on my phone! What is it for?,1,0,8.54.5,2025-01-11 12:09:08,,
4717,CIBC,Only problem is. It will only allow me to pick one branch but I wanted it with the garden branch. Also kinda disappointed cause I called the garden branch 3x before someone returned my call then they said they would have a representative call me ASAP. We'll it's been 2 days and still have not heard from anyone. Vert poor customer service and I am a cibc employee. Please improve cause if I am complaining imagine other customers.,1,1,8.56.5,2025-01-11 11:38:26,,
4718,CIBC,"I don't thingk that there has been 2 days in a row where this app doesn't have some sort of maintenance being done on it. Right now, I can't even check my balance. GET IT TOGETHER ALREADY!! IF IT ISN'T BROKE, DON'T FIX IT!",1,2,8.56.6,2025-01-11 11:25:10,,
4719,CIBC,The last update made the app unusable. All I get is an error code when trying to log in. Every single time this app is updated there are issues.,1,2,8.56.6,2025-01-11 10:51:57,,
4720,CIBC,"I cant even open my app anymore, it just says error, please try again later. Well it's been 5 days and I'm still trying. Fix your garbage CIBC",2,0,8.56.6,2025-01-11 10:14:45,,
4722,CIBC,The worst experience I ever had. 1 hour 18 minutes on hold just to know because credit card was not coming up on monile banking app,1,1,8.54.5,2025-01-10 16:52:31,,
4723,CIBC,Wont let me open it and asks for a survey right away,1,0,1.2-Prod[origin/release/CIBC1.3_PCF2.1_WebWrapper],2025-01-10 13:52:19,,
4724,CIBC,Great standard thank u.,5,0,8.56.6,2025-01-10 10:44:20,,
4726,CIBC,I downloaded the app and it says I didn't,1,0,8.56.5,2025-01-08 23:32:33,,
4727,CIBC,I've been with CIBC all my life and am 69 they help me greatly,5,0,8.56.6,2025-01-08 10:21:06,,
4728,CIBC,"The app keeps sending me back to the Google playstore as of today. I liked the app overall and have tried many different things to hopefully fix it. Other than the annoying little bug or whatever, the app is pretty good. I just cannot access it because sends me back to google playstore when i choose the option to use the app, so i have to choose the website version which is annoying.",4,51,1.2-Prod[origin/release/CIBC1.3_PCF2.1_WebWrapper],2025-01-08 01:15:56,,
